SID,SEASON,NUMBER,NAME,ISO_TIME,MEAN_LAT,MEAN_LON,MEAN_WIND,MEAN_PRES,NATURE,DIST2LAND,LANDFALL,STORM_SPEED
2014260N13135,2014,67,FUNG-WONG,2014-09-23 15:00:00,32.325,122.92500000000001,31.75,999.75,TS,121,121,10
2014260N13135,2014,67,FUNG-WONG,2014-09-23 18:00:00,32.625,123.47500000000001,31.0,1000.25,MX,177,177,12
2014260N13135,2014,67,FUNG-WONG,2014-09-23 21:00:00,32.93333333333333,124.09999999999998,34.5,998.6666666666666,TS,200,113,14
2014260N13135,2014,67,FUNG-WONG,2014-09-24 00:00:00,33.166666666666664,125.06666666666666,34.5,999.3333333333334,MX,102,21,18
2014260N13135,2014,67,FUNG-WONG,2014-09-24 03:00:00,33.55,126.15,34.0,1000.5,ET,21,14,23
2015180N09160,2015,37,CHAN-HOM,2015-07-11 18:00:00,31.54,123.13999999999999,63.2,972.4,TS,115,113,15
2015180N09160,2015,37,CHAN-HOM,2015-07-11 21:00:00,32.28000000000001,123.34,60.4,975.4,TS,147,147,17
2015180N09160,2015,37,CHAN-HOM,2015-07-12 00:00:00,33.16,123.58,56.0,978.8,TS,222,222,18
2015180N09160,2015,37,CHAN-HOM,2015-07-12 03:00:00,34.08,123.85999999999999,53.8,981.0,TS,226,183,19
2015180N09160,2015,37,CHAN-HOM,2015-07-12 06:00:00,34.96,124.2,51.0,982.6,TS,181,167,19
2015180N09160,2015,37,CHAN-HOM,2015-07-12 09:00:00,35.839999999999996,124.47999999999999,47.6,985.6,TS,172,123,18
2015180N09160,2015,37,CHAN-HOM,2015-07-12 12:00:00,36.720000000000006,124.74000000000001,42.8,987.0,TS,123,42,17
2015180N09160,2015,37,CHAN-HOM,2015-07-12 15:00:00,37.475,125.0,37.0,989.75,TS,34,0,15
2015211N13162,2015,54,SOUDELOR,2015-08-11 00:00:00,32.8,121.15,34.5,998.0,TS,30,30,9
2015211N13162,2015,54,SOUDELOR,2015-08-11 03:00:00,32.9,121.7,34.5,998.0,TS,62,62,9
2015211N13162,2015,54,SOUDELOR,2015-08-11 06:00:00,32.95,122.25,34.5,998.0,TS,107,107,9
2015211N13162,2015,54,SOUDELOR,2015-08-11 09:00:00,32.95,122.75,32.0,999.5,TS,138,138,9
2015211N13162,2015,54,SOUDELOR,2015-08-11 12:00:00,32.95,123.3,29.0,1001.0,TS,186,186,11
2015211N13162,2015,54,SOUDELOR,2015-08-11 15:00:00,33.0,124.1,27.0,1002.0,TS,197,125,14
2015211N13162,2015,54,SOUDELOR,2015-08-11 18:00:00,33.05,124.95,25.0,1003.0,MX,122,38,15
2015211N13162,2015,54,SOUDELOR,2015-08-11 21:00:00,33.2,125.85,25.0,1003.0,MX,38,0,15
