latitude,longitude,pressure,wind_speed,strom_speed,temp_0m_yes,temp_10m_yes,temp_20m_yes,temp_30m_yes,temp_40m_yes,temp_50m_yes,temp_60m_yes,temp_70m_yes,temp_80m_yes,temp_90m_yes,temp_100m_yes,temp_0m_tod,temp_10m_tod,temp_20m_tod,temp_30m_tod,temp_40m_tod,temp_50m_tod,temp_60m_tod,temp_70m_tod,temp_80m_tod,temp_90m_tod,temp_100m_tod,temp_0m_tom
35.1,119.75,999.5,19.0,1,26.83100128173828,26.408000946044922,25.766000747680664,25.766000747680664,25.766000747680664,25.766000747680664,25.766000747680664,25.766000747680664,25.766000747680664,25.766000747680664,25.766000747680664,27.85700035095215,26.481000900268555,26.21000099182129,26.21000099182129,26.21000099182129,26.21000099182129,26.21000099182129,26.21000099182129,26.21000099182129,26.21000099182129,26.21000099182129,28.375
31.9,124.8,1000.0,23.0,16,24.724000930786133,23.96000099182129,19.718000411987305,15.004999160766602,14.890999794006348,14.890999794006348,14.890999794006348,14.890999794006348,14.890999794006348,14.890999794006348,14.890999794006348,24.832000732421875,24.472999572753906,19.87299919128418,15.190999984741211,14.847000122070312,14.847000122070312,14.847000122070312,14.847000122070312,14.847000122070312,14.847000122070312,14.847000122070312,24.91699981689453
32.400000000000006,124.2,1000.0,20.0,13,25.576000213623047,24.999000549316406,19.52899932861328,15.232000350952148,14.06399917602539,13.779999732971191,13.572999954223633,13.572999954223633,13.572999954223633,13.572999954223633,13.572999954223633,25.618000030517578,25.338001251220703,19.517000198364258,15.352999687194824,14.149999618530273,13.803999900817871,13.581999778747559,13.581999778747559,13.581999778747559,13.581999778747559,13.581999778747559,25.863000869750977
32.8,123.7,1000.0,20.0,11,26.229999542236328,25.553001403808594,19.13800048828125,14.917999267578125,14.917999267578125,14.917999267578125,14.917999267578125,14.917999267578125,14.917999267578125,14.917999267578125,14.917999267578125,26.283000946044922,26.047000885009766,19.10099983215332,14.961999893188477,14.961999893188477,14.961999893188477,14.961999893188477,14.961999893188477,14.961999893188477,14.961999893188477,14.961999893188477,26.632999420166016
33.150000000000006,123.3,1000.0,20.0,11,26.02400016784668,25.39299964904785,19.878999710083008,15.755999565124512,14.90999984741211,14.90999984741211,14.90999984741211,14.90999984741211,14.90999984741211,14.90999984741211,14.90999984741211,26.194000244140625,25.6510009765625,19.815000534057617,15.621999740600586,14.944000244140625,14.944000244140625,14.944000244140625,14.944000244140625,14.944000244140625,14.944000244140625,14.944000244140625,26.43400001525879
33.650000000000006,123.0,1000.0,18.0,12,26.083999633789062,25.881000518798828,20.958999633789062,16.812000274658203,14.194999694824219,14.187999725341797,14.187999725341797,14.187999725341797,14.187999725341797,14.187999725341797,14.187999725341797,26.409000396728516,26.106000900268555,20.84600067138672,16.86400032043457,14.128000259399414,14.125999450683594,14.125999450683594,14.125999450683594,14.125999450683594,14.125999450683594,14.125999450683594,25.993000030517578
34.2,122.65,1000.0,15.0,11,25.655000686645508,25.402000427246094,21.38800048828125,16.909000396728516,13.993000030517578,13.79699993133545,13.79699993133545,13.79699993133545,13.79699993133545,13.79699993133545,13.79699993133545,26.172000885009766,25.832000732421875,21.457000732421875,16.774999618530273,13.894999504089355,13.652999877929688,13.652999877929688,13.652999877929688,13.652999877929688,13.652999877929688,13.652999877929688,25.888999938964844
34.65,122.2,1001.0,15.0,11,25.655000686645508,25.373001098632812,21.83099937438965,17.101999282836914,14.108999252319336,13.75,13.75,13.75,13.75,13.75,13.75,25.999000549316406,25.711999893188477,21.509000778198242,16.913999557495117,13.869999885559082,13.699999809265137,13.699999809265137,13.699999809265137,13.699999809265137,13.699999809265137,13.699999809265137,25.892000198364258
35.3,121.35,1002.0,13.0,10,25.69700050354004,25.644001007080078,25.618999481201172,25.618999481201172,25.618999481201172,25.618999481201172,25.618999481201172,25.618999481201172,25.618999481201172,25.618999481201172,25.618999481201172,25.644001007080078,25.520999908447266,25.413999557495117,25.413999557495117,25.413999557495117,25.413999557495117,25.413999557495117,25.413999557495117,25.413999557495117,25.413999557495117,25.413999557495117,25.76300048828125
35.55,120.9,1002.0,10.0,8,26.479999542236328,26.41699981689453,21.769001007080078,18.389999389648438,18.389999389648438,18.389999389648438,18.389999389648438,18.389999389648438,18.389999389648438,18.389999389648438,18.389999389648438,26.546001434326172,26.505001068115234,21.45599937438965,18.410999298095703,18.410999298095703,18.410999298095703,18.410999298095703,18.410999298095703,18.410999298095703,18.410999298095703,18.410999298095703,26.451000213623047
